id,date,group,outcome
xm129229,10/18/23,treatment,0
xm129933,10/3/23,control,0
xm130142,10/10/23,control,0
xm130172,8/17/23,control,0
xm13055,9/25/23,control,0
xm130609,8/25/23,treatment,0
xm130875,12/28/23,treatment,0
xm131480,12/18/23,treatment,0
xm131781,12/11/23,treatment,0
xm131841,10/11/23,treatment,0
xm132618,9/13/23,control,0
xm133390,11/20/23,treatment,0
xm133539,10/19/23,treatment,0
xm135644,9/1/23,control,0
xm136214,9/10/23,control,0
xm136963,10/10/23,treatment,0
xm137409,8/10/23,control,0
xm138592,12/11/23,treatment,0
xm138787,9/2/23,treatment,0
xm139312,9/22/23,treatment,0
xm139583,9/25/23,treatment,0
xm13978,12/13/23,control,0
xm140538,10/24/23,treatment,0
xm140611,12/29/23,control,0
xm140925,8/1/23,control,0
xm141662,10/4/23,treatment,139.8552244
xm142177,9/13/23,treatment,0
xm142662,12/18/23,control,0
xm143240,10/7/23,treatment,0
xm143449,8/31/23,control,0
xm143819,12/25/23,control,0
xm144150,9/3/23,treatment,0
xm14425,8/17/23,control,0
xm144410,11/1/23,control,65.96876108
xm14459,12/24/23,control,0
xm146852,11/30/23,control,0
xm147362,10/19/23,treatment,0
xm148038,9/10/23,control,0
xm14809,12/14/23,control,0
xm15117,12/19/23,control,0
xm15165,12/8/23,control,0
xm16111,11/26/23,control,0
xm18699,8/29/23,control,0
xm19420,9/2/23,control,0
xm19542,8/23/23,treatment,0
xm19588,9/15/23,treatment,0
xm19977,8/18/23,control,0
xm21250,12/18/23,treatment,0
xm21369,10/17/23,control,0
xm22554,8/22/23,control,0
xm22554,10/15/23,treatment,0
xm24240,11/28/23,control,0
xm28058,12/9/23,treatment,0
xm28304,12/27/23,treatment,0
xm28445,8/1/23,treatment,0
xm29706,12/9/23,control,0
xm29765,8/18/23,control,0
xm30104,11/15/23,treatment,0
xm30813,8/30/23,treatment,0
xm30906,11/1/23,treatment,0
xm31049,12/8/23,control,0
xm31551,11/29/23,treatment,0
xm32047,10/30/23,treatment,0
xm35600,8/23/23,control,0
xm36368,9/18/23,treatment,0
xm36388,11/11/23,treatment,0
xm36802,11/4/23,treatment,0
xm37010,9/5/23,treatment,0
xm38037,11/24/23,treatment,0
xm38437,10/4/23,treatment,0
xm38458,12/3/23,treatment,0
xm38972,9/7/23,treatment,0
xm39256,12/26/23,treatment,0
xm39312,9/18/23,control,0
xm39503,9/9/23,treatment,0
xm39613,10/14/23,control,0
xm45607,10/23/23,treatment,0
xm46325,10/27/23,control,0
xm46917,9/3/23,control,0
xm47468,8/4/23,treatment,50.0184613
xm49337,9/13/23,treatment,0
xm51738,9/5/23,treatment,0
xm52109,8/9/23,control,0
xm53637,9/25/23,treatment,0
xm55713,10/13/23,treatment,0
xm55830,11/30/23,control,0
xm57680,9/21/23,control,0
xm58245,11/26/23,control,0
xm58413,12/16/23,control,0
xm60158,11/27/23,control,0
xm60619,11/19/23,treatment,0
xm61093,10/4/23,control,0
xm62137,11/16/23,treatment,0
xm62991,10/12/23,treatment,0
xm63319,10/1/23,control,0
xm64814,11/16/23,treatment,0
xm65176,9/21/23,treatment,0
xm66136,8/10/23,treatment,0
xm66647,11/21/23,treatment,0
xm67109,10/19/23,treatment,0
xm67246,11/16/23,treatment,0
xm68970,9/29/23,control,0
xm70712,8/14/23,control,0
xm71016,11/28/23,treatment,0
xm71817,12/3/23,control,0
xm72860,10/17/23,treatment,0
xm74480,12/23/23,treatment,0
xm76303,10/15/23,control,0
xm76335,12/9/23,treatment,0
xm77324,9/27/23,control,0
xm77391,8/18/23,control,0
xm77875,10/26/23,control,0
xm79258,11/7/23,treatment,0
xm79343,10/19/23,control,0
xm79547,9/3/23,treatment,0
xm79700,11/5/23,control,0
xm81408,12/19/23,control,0
xm81432,12/26/23,treatment,0
xm82896,8/19/23,treatment,0
xm83980,10/4/23,treatment,0
xm84442,10/13/23,control,0
xm87187,10/22/23,treatment,0
xm87556,8/31/23,treatment,0
xm90312,12/4/23,treatment,0
xm91021,12/6/23,treatment,0
xm91271,12/30/23,treatment,0
xm97350,10/31/23,treatment,0
xm97504,12/22/23,control,0
xm97987,9/23/23,treatment,0
xm99799,11/8/23,treatment,0
xm99959,12/20/23,treatment,0
xn102530,12/25/23,treatment,119.2185111
xn102896,12/23/23,control,0
xn104355,11/6/23,control,0
xn105104,8/20/23,control,0
xn105116,8/10/23,control,0
xn106402,11/19/23,control,0
xn106704,9/15/23,treatment,0
xn108582,9/30/23,treatment,0
xn109714,12/8/23,control,28.92422961
xn111103,11/12/23,treatment,0
xn111951,12/20/23,control,0
xn112649,9/14/23,control,0
xn113357,10/12/23,treatment,0
xn113887,9/19/23,control,0
xn114657,8/27/23,control,0
xn114861,12/30/23,treatment,0
xn115122,11/6/23,treatment,0
xn115554,11/22/23,control,0
xn115992,11/1/23,control,0
xn118024,8/16/23,treatment,0
xn118147,12/4/23,control,0
xn118720,11/29/23,treatment,0
xn119586,9/16/23,control,0
xn119621,12/30/23,control,0
xn119810,10/31/23,treatment,0
xn119832,10/16/23,control,0
xn121390,10/10/23,treatment,0
xn121744,8/18/23,control,0
xn121910,8/9/23,control,0
xn122285,11/6/23,treatment,0
xn122357,12/23/23,treatment,0
xn123221,8/20/23,treatment,0
xn124536,9/26/23,control,0
xn126480,10/23/23,treatment,0
xn127280,11/15/23,control,0
xn127693,10/27/23,control,0
xn128347,10/26/23,treatment,0
xn128501,8/29/23,treatment,0
xn128649,11/12/23,control,0
xn131152,8/21/23,treatment,0
xn132235,8/24/23,control,0
xn13746,12/3/23,treatment,0
xn137547,8/21/23,treatment,0
xn137903,8/4/23,control,0
xn138447,12/19/23,control,0
xn141211,10/13/23,control,0
xn141588,9/15/23,treatment,0
xn142726,10/24/23,treatment,0
xn143213,12/12/23,control,0
xn144197,10/3/23,treatment,0
xn145910,11/23/23,treatment,0
xn145922,9/8/23,treatment,0
xn147579,10/10/23,treatment,0
xn150456,12/16/23,treatment,0
xn15277,9/28/23,treatment,0
xn15519,10/8/23,treatment,0
xn15649,10/23/23,treatment,0
xn19450,10/9/23,treatment,0
xn20048,8/6/23,control,0
xn20391,10/18/23,treatment,0
xn21124,8/1/23,treatment,0
xn21494,10/10/23,control,0
xn23086,8/14/23,treatment,0
xn24626,11/10/23,control,98.27250548
xn24687,9/11/23,treatment,0
xn25358,11/25/23,treatment,0
xn25825,10/24/23,control,0
xn27666,9/30/23,control,0
xn28899,11/25/23,control,0
xn29234,10/26/23,treatment,0
xn30374,11/8/23,control,0
xn31293,12/27/23,control,0
xn32904,10/21/23,control,0
xn33744,12/26/23,control,0
xn34300,8/11/23,treatment,0
xn34616,11/9/23,treatment,74.69679919
xn35494,12/29/23,treatment,0
xn35619,12/10/23,control,0
xn37667,8/23/23,treatment,0
xn37667,11/28/23,treatment,9.656049827
xn37855,11/24/23,control,0
xn38051,12/28/23,treatment,0
xn39707,11/27/23,control,0
xn40034,12/22/23,control,0
xn41540,8/23/23,control,0
xn43089,8/21/23,treatment,0
xn43143,10/10/23,treatment,0
xn43679,11/28/23,control,0
xn44308,10/1/23,treatment,0
xn47385,9/4/23,control,0
xn49234,11/22/23,control,0
xn50432,10/6/23,treatment,0
xn52453,9/27/23,control,0
xn52984,9/23/23,treatment,0
xn53349,10/25/23,control,0
xn54235,11/19/23,control,0
xn54553,12/10/23,treatment,0
xn55874,9/3/23,treatment,0
xn55921,9/23/23,treatment,0
xn57726,11/29/23,treatment,0
xn59240,11/14/23,control,0
xn59986,12/30/23,control,0
xn62449,12/29/23,treatment,0
xn62585,10/16/23,treatment,0
xn63782,12/29/23,treatment,0
xn64722,8/24/23,control,0
xn65012,11/25/23,control,0
xn67941,12/30/23,treatment,0
xn69608,12/13/23,treatment,0
xn69929,8/10/23,treatment,0
xn70641,10/15/23,control,0
xn71028,11/14/23,control,0
xn71149,10/20/23,control,0
xn72431,11/30/23,treatment,0
xn77045,11/24/23,control,0
xn77270,11/27/23,control,129.6073292
xn79963,11/7/23,control,0
xn80388,9/5/23,treatment,0
xn80388,9/26/23,treatment,0
xn80848,11/1/23,treatment,0
xn81179,11/25/23,treatment,0
xn81777,8/26/23,control,0
xn82329,12/10/23,control,0
xn82342,9/2/23,control,0
xn82439,11/6/23,treatment,0
xn84327,12/5/23,control,0
xn84650,8/27/23,treatment,0
xn85235,12/27/23,control,0
xn85498,10/8/23,treatment,0
xn88004,10/6/23,control,0
xn88342,11/29/23,treatment,0
xn88359,9/9/23,treatment,0
xn89481,10/22/23,control,0
xn89622,11/5/23,control,0
xn91749,11/26/23,control,0
xn92811,10/30/23,treatment,0
xn93400,11/17/23,treatment,0
xn94542,11/12/23,control,0
xn95532,12/3/23,treatment,0
xn96139,12/25/23,treatment,0
xn97246,8/21/23,treatment,0
xn99589,9/24/23,control,0
xo100417,12/19/23,treatment,0
xo101102,11/15/23,treatment,0
xo101610,9/17/23,control,0
xo101865,10/10/23,control,0
xo103417,9/5/23,treatment,0
xo103715,9/22/23,treatment,0
xo103748,12/1/23,treatment,0
xo103887,12/14/23,treatment,22.26536089
xo104207,10/26/23,control,0
xo105196,9/19/23,control,0
xo106199,8/3/23,treatment,0
xo107149,10/23/23,treatment,0
xo107617,8/21/23,treatment,0
xo109850,11/28/23,treatment,0
xo109859,8/13/23,treatment,0
xo110113,8/5/23,control,0
xo110753,8/11/23,control,0
xo110865,12/8/23,control,0
xo112939,10/20/23,treatment,108.9161485
xo11360,8/29/23,control,0
xo114749,8/31/23,control,0
xo117749,8/28/23,treatment,0
xo11925,10/3/23,treatment,0
xo119512,10/18/23,control,0
xo120075,8/8/23,treatment,0
xo120075,11/26/23,control,0
xo120796,12/6/23,control,0
xo121759,12/28/23,treatment,0
xo121854,8/9/23,treatment,0
xo122061,8/11/23,control,0
xo122470,8/24/23,treatment,0
xo122871,8/29/23,control,0
xo125084,9/8/23,control,0
xo12534,11/1/23,treatment,0
xo12680,9/22/23,treatment,0
xo127304,10/18/23,control,0
xo128679,10/4/23,control,0
xo129733,9/15/23,treatment,155.6253473
xo130372,8/25/23,treatment,0
xo131837,10/9/23,control,0
xo133246,10/26/23,control,0
xo134125,12/30/23,treatment,0
xo135566,11/2/23,treatment,0
xo136451,10/10/23,treatment,0
xo137584,8/28/23,treatment,0
xo138358,11/20/23,control,0
xo138719,10/20/23,treatment,0
xo139649,9/9/23,treatment,0
xo139867,11/22/23,treatment,0
xo139888,9/7/23,control,0
xo141030,12/29/23,treatment,0
xo142007,11/18/23,treatment,0
xo142922,11/10/23,control,0
xo144815,9/21/23,treatment,0
xo146287,11/27/23,control,0
xo14644,11/5/23,control,0
xo146714,10/19/23,control,0
xo148203,10/3/23,treatment,108.2554416
xo15433,9/9/23,control,0
xo17877,9/29/23,control,0
xo18324,9/17/23,control,0
xo18450,11/9/23,control,0
xo19239,10/23/23,treatment,151.6896346
xo19917,8/26/23,treatment,29.09404039
xo20952,12/30/23,control,0
xo21129,11/23/23,treatment,0
xo22666,8/10/23,treatment,0
xo22670,9/14/23,control,0
xo22756,12/2/23,control,0
xo26205,11/13/23,control,0
xo26228,11/6/23,treatment,0
xo27031,11/9/23,treatment,0
xo29103,8/12/23,treatment,0
xo31635,12/17/23,control,0
xo33064,8/17/23,treatment,0
xo33064,10/16/23,treatment,0
xo33287,12/17/23,control,0
xo33547,9/4/23,treatment,0
xo35772,10/29/23,control,0
xo36136,9/7/23,control,0
xo36363,12/11/23,treatment,0
xo36399,10/4/23,treatment,0
xo37147,12/24/23,control,0
xo37369,9/24/23,control,0
xo38272,8/23/23,control,0
xo39384,8/22/23,treatment,0
xo39861,10/12/23,treatment,0
xo40321,9/23/23,treatment,0
xo41717,10/15/23,treatment,0
xo42475,8/23/23,control,0
xo43422,12/15/23,control,0
xo46879,12/13/23,treatment,0
xo48137,11/20/23,treatment,0
xo49557,9/10/23,control,0
xo50464,8/9/23,treatment,0
xo50652,12/25/23,treatment,0
xo51204,8/6/23,treatment,0
xo52240,8/10/23,treatment,0
xo54552,8/9/23,treatment,0
xo56990,12/21/23,control,0
xo57455,12/26/23,control,0
xo57832,11/28/23,control,0
xo57899,11/10/23,control,31.24470165
xo58329,9/3/23,treatment,0
xo59295,11/13/23,treatment,0
xo61200,12/24/23,treatment,0
xo62001,12/17/23,treatment,0
xo64034,10/31/23,treatment,0
xo64349,8/5/23,control,0
xo64567,9/14/23,control,0
xo65451,10/6/23,treatment,0
xo66990,10/8/23,control,0
xo67670,12/19/23,control,0
xo67895,9/30/23,treatment,0
xo68682,8/29/23,control,0
xo68892,12/24/23,treatment,0
xo69174,8/18/23,treatment,0
xo70067,12/2/23,treatment,0
xo70133,8/22/23,treatment,0
xo70235,9/19/23,treatment,0
xo70997,12/12/23,treatment,0
xo71594,9/22/23,control,120.6541856
xo73062,12/19/23,control,0
xo73083,9/5/23,treatment,0
xo73484,11/10/23,treatment,0
xo74105,9/6/23,treatment,0
xo74349,8/1/23,treatment,0
xo76690,8/30/23,control,0
xo77309,8/16/23,treatment,0
xo78175,8/27/23,treatment,0
xo79576,11/14/23,treatment,0
xo80277,9/12/23,control,0
xo82657,10/26/23,control,0
xo84315,11/18/23,treatment,0
xo85045,12/7/23,treatment,0
xo85864,10/8/23,control,0
xo85982,12/28/23,control,0
xo86402,11/3/23,control,0
xo87334,10/28/23,control,0
xo87541,11/20/23,treatment,0
xo87661,8/16/23,treatment,0
xo88081,8/14/23,treatment,0
xo89315,9/9/23,control,0
xo89787,11/27/23,treatment,0
xo89828,10/1/23,treatment,0
xo90928,11/15/23,control,0
xo91204,9/22/23,control,0
xo91204,11/12/23,treatment,155.2365685
xo91896,9/7/23,control,0
xo92777,12/3/23,control,0
xo93891,8/4/23,treatment,0
xo96134,11/21/23,control,0
xo96294,9/19/23,treatment,0
xo96717,11/6/23,treatment,0
xo96812,10/1/23,treatment,0
xo98036,9/23/23,treatment,0
xo98354,8/25/23,control,0
xo99666,11/5/23,control,0
xp101810,12/13/23,control,0
xp102210,10/2/23,treatment,0
xp102242,12/12/23,control,0
xp102353,8/8/23,control,0
xp102557,10/19/23,treatment,0
xp102867,8/20/23,treatment,0
xp103444,10/4/23,treatment,126.5515405
xp104401,9/25/23,control,0
xp104497,12/26/23,control,0
xp105905,12/28/23,treatment,0
xp106728,12/1/23,treatment,0
xp107757,8/2/23,control,0
xp109332,9/23/23,control,0
xp109581,11/15/23,control,0
xp110438,9/8/23,treatment,0
xp110790,11/22/23,treatment,0
xp111280,10/10/23,treatment,0
xp112760,11/23/23,treatment,0
xp114153,8/30/23,control,0
xp114272,12/13/23,control,0
xp114989,10/27/23,treatment,0
xp115045,11/28/23,control,0
xp115226,12/8/23,treatment,0
xp116638,8/19/23,treatment,0
xp117145,10/27/23,treatment,0
xp117355,8/14/23,treatment,0
xp117727,11/7/23,control,0
xp11812,11/4/23,treatment,0
xp120504,12/27/23,treatment,0
xp121871,12/9/23,control,0
xp12400,9/7/23,control,0
xp126036,9/26/23,control,0
xp126609,9/11/23,control,0
xp127844,12/24/23,treatment,0
xp128367,11/9/23,control,70.16771239
xp12910,10/9/23,treatment,0
xp129561,8/1/23,treatment,0
xp130120,10/30/23,treatment,0
xp131103,12/28/23,treatment,0
xp131171,11/7/23,control,0
xp133855,10/21/23,treatment,0
xp134182,12/21/23,control,0
xp136216,10/31/23,treatment,0
xp137091,10/18/23,control,0
xp137160,10/1/23,treatment,0
xp138571,9/5/23,treatment,0
xp13920,10/16/23,control,0
xp140254,11/19/23,treatment,0
xp141011,12/12/23,treatment,0
xp14121,9/3/23,control,0
xp143859,8/17/23,control,0
xp144049,9/23/23,treatment,0
xp144108,10/17/23,control,0
xp146434,10/30/23,treatment,0
xp147680,8/7/23,treatment,0
xp148601,9/17/23,treatment,0
xp148938,9/18/23,treatment,0
xp149797,10/3/23,treatment,0
xp150459,11/3/23,treatment,0
xp150488,12/25/23,control,0
xp15564,9/24/23,control,0
xp15898,11/11/23,control,46.07639851
xp18646,12/19/23,treatment,0
xp18893,12/11/23,treatment,0
xp18943,11/26/23,control,0
xp19756,9/7/23,control,0
xp21382,10/24/23,control,0
xp22727,8/15/23,control,0
xp23700,12/17/23,control,0
xp24147,10/31/23,control,0
xp25276,12/16/23,control,0
xp25325,10/8/23,control,0
xp25807,9/6/23,treatment,0
xp29726,8/17/23,treatment,0
xp29871,12/30/23,treatment,0
xp30314,11/24/23,treatment,0
xp30769,10/26/23,control,0
xp33364,9/3/23,control,0
xp35741,11/7/23,treatment,0
xp35816,8/11/23,treatment,0
xp38583,12/8/23,control,0
xp39080,10/24/23,control,0
xp39660,12/6/23,control,0
xp41156,12/13/23,treatment,0
xp42471,12/19/23,treatment,0
xp43554,9/18/23,treatment,0
xp43962,12/26/23,control,0
xp44516,9/19/23,treatment,0
xp44833,8/22/23,control,0
xp45042,12/18/23,treatment,0
xp48056,11/13/23,control,0
xp49861,12/26/23,control,0
xp49881,10/31/23,treatment,0
xp51971,10/5/23,treatment,0
xp52846,12/26/23,treatment,0
xp52854,9/21/23,treatment,0
xp54272,10/9/23,treatment,0
xp54464,12/26/23,control,0
xp56093,11/27/23,control,0
xp57084,12/23/23,control,0
xp57639,10/5/23,treatment,0
xp57663,9/20/23,treatment,0
xp58344,10/30/23,control,0
xp58522,8/9/23,treatment,0
xp59607,10/29/23,control,0
xp60276,12/23/23,control,0
xp60431,12/9/23,control,0
xp60994,10/16/23,control,0
xp61397,10/13/23,treatment,0
xp62336,12/18/23,treatment,0
xp63634,9/24/23,control,0
xp63992,9/12/23,treatment,0
xp64254,9/14/23,control,0
xp64766,8/7/23,treatment,0
xp66365,11/7/23,treatment,0
xp66642,8/12/23,treatment,0
xp68239,8/5/23,control,0
xp68669,8/4/23,control,0
xp72170,12/25/23,control,0
xp73524,8/19/23,treatment,0
xp74888,9/4/23,control,0
xp75574,8/31/23,control,0
xp76947,8/18/23,treatment,0
xp77064,12/19/23,control,0
xp77554,10/31/23,control,0
xp79292,10/8/23,treatment,0
xp79353,10/5/23,treatment,0
xp80348,8/21/23,control,0
xp80366,9/5/23,treatment,0
xp82098,8/19/23,treatment,0
xp82725,12/18/23,treatment,0
xp83127,12/8/23,treatment,0
xp83988,10/12/23,control,0
xp84107,8/1/23,treatment,0
xp85099,8/22/23,control,0
xp85531,12/25/23,control,0
xp85740,11/15/23,control,0
xp86595,12/6/23,treatment,0
xp87472,11/2/23,control,0
xp88267,10/19/23,treatment,0
xp89461,12/21/23,treatment,0
xp89987,8/13/23,control,0
xp92036,12/2/23,control,0
xp92541,10/28/23,treatment,0
xp92930,8/30/23,treatment,0
xp94178,12/24/23,control,0
xp94232,11/26/23,control,0
xp95781,9/16/23,treatment,0
xp97367,8/13/23,treatment,0
xq100538,9/14/23,treatment,0
xq100835,12/16/23,control,0
xq109576,10/4/23,treatment,0
xq110594,8/17/23,treatment,0
xq111382,11/28/23,control,0
xq112763,8/20/23,control,0
xq112956,11/20/23,control,0
xq113054,8/22/23,control,0
xq11367,10/30/23,control,0
xq114107,10/3/23,control,0
xq114482,11/28/23,treatment,0
xq116050,8/25/23,treatment,0
xq116682,10/31/23,treatment,0
xq117847,12/3/23,treatment,0
xq118172,10/17/23,treatment,0
xq118935,8/29/23,treatment,0
xq119332,10/18/23,treatment,0
xq120039,9/5/23,control,0
xq120789,12/5/23,treatment,0
xq121445,9/9/23,control,0
xq122143,10/9/23,treatment,0
xq123176,9/24/23,control,0
xq123465,12/21/23,treatment,0
xq123894,9/7/23,treatment,0
xq124433,12/16/23,treatment,0
xq124781,12/18/23,control,0
xq125385,8/13/23,treatment,0
xq125756,12/27/23,control,0
xq126409,11/7/23,treatment,0
xq126520,11/22/23,treatment,0
xq126561,12/18/23,treatment,0
xq127067,9/4/23,treatment,0
xq128274,9/29/23,control,0
xq128750,11/28/23,treatment,0
xq129344,12/8/23,control,0
xq130141,8/26/23,control,0
xq13060,9/5/23,treatment,0
xq131720,9/13/23,control,0
xq133507,11/23/23,treatment,0
xq136388,10/4/23,control,0
xq136670,9/17/23,treatment,0
xq13671,10/13/23,control,0
xq137218,10/10/23,control,0
xq138657,11/8/23,control,0
xq138980,8/5/23,control,0
xq139618,8/17/23,control,0
xq139930,9/10/23,control,0
xq139937,8/3/23,control,0
xq140107,10/28/23,control,0
xq142402,12/30/23,control,0
xq14304,8/12/23,treatment,0
xq143085,12/13/23,control,0
xq144637,12/16/23,treatment,0
xq145615,8/24/23,treatment,0
xq146757,12/27/23,control,0
xq147761,12/21/23,treatment,0
xq148185,8/7/23,treatment,0
xq148293,12/7/23,treatment,0
xq148326,12/5/23,treatment,0
xq148406,9/22/23,treatment,0
xq150667,12/17/23,treatment,99.0196866
xq150684,9/22/23,control,0
xq15541,9/30/23,control,0
xq17661,9/17/23,treatment,0
xq17901,11/14/23,treatment,0
xq18541,12/13/23,control,0
xq21577,8/30/23,treatment,0
xq21719,9/29/23,control,0
xq22546,11/13/23,treatment,0
xq25257,8/5/23,control,0
xq28099,10/19/23,control,0
xq30386,8/16/23,treatment,0
xq30842,10/28/23,treatment,0
xq33213,8/1/23,treatment,0
xq34374,11/23/23,control,0
xq34735,8/22/23,treatment,0
xq35199,8/6/23,treatment,0
xq35345,8/15/23,control,0
xq35407,11/23/23,control,0
xq37706,9/12/23,control,0
xq38674,8/3/23,treatment,0
xq39685,9/23/23,treatment,0
xq42015,11/8/23,control,0
xq42241,9/30/23,treatment,0
xq42659,12/8/23,control,0
xq43459,9/21/23,treatment,0
xq44260,9/23/23,treatment,0
xq45557,11/27/23,treatment,0
xq48390,11/22/23,treatment,0
xq48433,10/18/23,treatment,0
xq50230,11/17/23,treatment,0
xq51342,8/5/23,control,0
xq52156,10/15/23,control,0
xq53101,10/13/23,control,0
xq53107,9/11/23,control,0
xq54942,9/15/23,treatment,0
xq57636,9/9/23,treatment,0
xq58305,11/5/23,control,0
xq59495,12/9/23,treatment,0
xq60443,12/23/23,treatment,0
xq61014,12/9/23,control,0
xq61661,8/16/23,control,0
xq63762,10/10/23,treatment,0
xq64407,10/2/23,treatment,0
xq66504,8/24/23,treatment,0
